time,Fx,Fy,Fz,Mx,My,Mz
47.2,1004602.0,468.68694999999997,958840.0,-32299.81918,124097629.0,-39966.66179999999
47.4,1162381.0,-1808.40616,1380980.0,-6479.817589999974,137689629.0,-158516.6618
47.6,1256611.0,-4071.4991,1716220.0,16970.182269999972,144390629.0,-271316.6618
47.8,1294797.0,-6229.55734,1958260.0,38760.17641000001,144448629.0,-369257.6618
48.0,1287140.0,-8156.074430000001,2104230.0,67139.19328,138299629.0,-444945.6618
48.2,1243141.0,-9696.39697,2155620.0,70965.78829,126695629.0,-498106.6618
48.4,1170171.0,-10974.51707,2121320.0,67534.8948,110763829.0,-512479.43899999995
48.6,1073621.0,-11766.52833,2011180.0,65123.202829999995,91647599.0,-493083.6618
48.8,956541.0,-11667.75695,1843530.0,56360.19833000001,70919529.0,-459099.6618
49.0,822511.0,-10689.04302,1635280.0,39150.18523999999,49972629.0,-412532.6618
49.2,675321.0,-9073.499890000001,1397210.0,20800.174840000003,29730629.0,-349786.6618
49.4,518321.0,-6802.24635,1135270.0,2260.196239999998,10745629.0,-282526.6618
49.6,353661.0,-5029.3454600000005,867390.0,-27089.806650000028,-5806371.0,-170996.6618
49.8,183429.9,-3304.14558,563550.0,-47679.80630999998,-21739371.0,-45646.66179999999
50.0,8120.0,-1363.9933099999998,235720.0,-63109.81378,-36413071.0,70150.3382
50.2,-171555.0,715.1682900000001,-116030.0,-79899.81910000001,-50019671.0,169145.3382
50.4,-353710.0,2872.79053,-482560.0,-96569.82651000003,-62326371.0,246264.3382
50.6,-534529.0,4685.97107,-854580.0,-111539.81837000002,-73194371.0,311579.3382
50.8,-708039.0,6218.493159999999,-1216854.0,-118929.83523000003,-82228371.0,359114.3382
51.0,-866449.0,7484.7420999999995,-1553830.0,-114849.8278,-89083371.0,386147.1152
51.2,-1000859.0,8547.4612,-1869100.0,-99419.82480999999,-94596371.0,390616.1152
51.4,-1101609.0,9393.29802,-2116170.0,-76494.82754999999,-96613371.0,373553.1152
51.6,-1159729.0,9721.9813,-2300780.0,-55719.82903,-96096371.0,343828.3382
51.8,-1167079.0,9559.65344,-2414020.0,-33045.83617,-93073371.0,302515.1382
52.0,-1117289.0,9022.931040000001,-2444500.0,-7046.824280000001,-87342371.0,249582.1152
52.2,-1006279.0,8135.415059999999,-2383000.0,22153.162419999993,-78707171.0,189228.1152
52.4,-832359.0,6929.058050000001,-2218980.0,51910.152510000014,-66742601.0,125366.1152
52.6,-596889.0,5454.02989,-1949770.0,80280.14641999999,-51355871.0,61236.11520000001
52.8,-305949.0,3782.4474400000004,-1584480.0,109130.15454,-33000371.0,-243.8848000000204
53.0,29419.0,1988.6464999999998,-1134520.0,127110.15766000001,-12121371.0,-55753.88480000002
53.2,391175.0,128.79818999999998,-622950.0,127050.15534,10269629.0,-101513.88480000001
53.4,755171.0,-1737.63267,-77340.0,129790.15487999997,33015629.0,-139073.88480000003
53.6,1093771.0,-3524.5440999999996,474110.0,123920.15962000003,54994929.0,-169933.88480000003
53.8,1379661.0,-5162.694890000001,1001119.0,113750.14901000002,75011629.0,-195153.88480000003
54.0,1590711.0,-6630.01537,1474940.0,102090.14729000002,91974629.0,-216476.8848
54.2,1713431.0,-7862.67894,1870830.0,88990.14256999998,104997629.0,-237243.88480000003
54.4,1744441.0,-8841.68145,2169770.0,71960.15086000001,113491629.0,-258775.8848
54.6,1689311.0,-9553.8818,2358260.0,62160.15202,117096629.0,-281953.88479999994
54.8,1559761.0,-9929.264019999999,2428480.0,43143.159369999994,115675629.0,-307213.8848
55.0,1369981.0,-9869.206779999999,2381410.0,13580.171800000006,109522629.0,-332753.8848
55.2,1134561.0,-9283.165210000001,2223940.0,-10549.830080000003,99139629.0,-351143.8848
55.4,865661.0,-8196.046690000001,1973410.0,-30719.83182,85541629.0,-354413.8848
55.6,575208.0,-6701.1566299999995,1656460.0,-54159.83200999997,70195629.0,-335043.8848
55.8,276821.0,-4904.165910000001,1293750.0,-74689.83438000004,54080629.0,-287543.8848
56.0,-16519.0,-2867.66788,912280.0,-97249.82787000005,38482629.0,-212713.88480000003
56.2,-289394.0,-608.34764,500689.0,-108869.82865999996,22310629.0,-115633.88480000001
56.4,-530479.0,1790.09924,64980.0,-123149.83214999997,5552629.0,-2696.6617999999903
56.6,-731759.0,4195.12943,-383930.0,-132159.82282000003,-11508371.0,118273.2382
56.8,-888449.0,6519.57002,-839126.0,-136489.82482,-28812371.0,237623.3382
57.0,-998949.0,8685.272729999999,-1292470.0,-133069.83379,-46184071.0,345413.3382
57.2,-1063899.0,10581.9378,-1733310.0,-119899.81747000004,-63264371.0,432113.3382
57.4,-1088069.0,12068.20911,-2189300.0,-129949.8218,-82002371.0,493403.3382
57.6,-1059829.0,13001.62247,-2486000.0,-109202.8257,-92162371.0,521716.1152
57.8,-988429.0,13296.41739,-2671700.0,-101654.84528,-96734371.0,519756.11520000006
58.0,-885109.0,12917.40543,-2759800.0,-96299.83883,-96614371.0,489566.1152
58.2,-762319.0,11840.67483,-2760400.0,-89629.83683999997,-92480371.0,435676.1152
58.4,-630839.0,10115.76829,-2686000.0,-84359.84828999997,-85196371.0,366636.1152
58.6,-497369.0,7864.95855,-2545300.0,-78809.84913000006,-75390371.0,288376.1152
58.8,-364369.0,5198.64578,-2342500.0,-69899.83998000009,-63475771.0,205726.1152
59.0,-231219.0,2266.71436,-2080820.0,-56599.8352600001,-49797071.0,120566.1152
59.2,-95858.0,-802.5877099999998,-1762540.0,-38899.8284299999,-34655540.0,33604.1152
59.4,43781.0,-3885.60673,-1390260.0,-16899.83164999995,-18331871.0,-57563.88480000001
59.6,188711.0,-6889.068249999999,-967980.0,7900.1733599999825,-1109871.0,-152503.8848
59.8,338761.0,-9628.75927,-502220.0,33260.18278000002,16702629.0,-253166.6618
60.0,492798.0,-11947.12018,-3060.0,59840.17580000004,34757429.0,-357756.6618
60.2,648767.0,-13693.55786,515510.0,85330.17207000006,52632429.0,-463423.8848
60.4,803401.0,-14771.787030000001,1035300.0,106570.16541000003,69790329.0,-564836.6618
60.6,951351.0,-15128.70638,1533900.0,119100.16329,85529229.0,-652536.6618
60.8,1084551.0,-14748.15867,1985231.0,114420.17473000001,98951429.0,-715083.8848000001
61.0,1192461.0,-13657.669300000001,2362390.0,101870.17293999999,109158229.0,-741696.6618
61.2,1263311.0,-11950.97431,2640770.0,84470.18957000006,115294729.0,-721896.6618
61.4,1285961.0,-9754.69102,2799710.0,64380.17862999999,116694029.0,-648856.6618
61.6,1251661.0,-7205.2593099999995,2825400.0,43200.17300999993,112925629.0,-522186.6618
61.8,1155141.0,-4402.082179999999,2710900.0,15100.182450000078,103878629.0,-350456.6618
62.0,994941.0,-1455.2073100000002,2459000.0,-14399.820410000033,89832629.0,-148136.6618
