time,Fx,Fy,Fz,Mx,My,Mz
221.4,-1066319.0,11111.44287,-981050.0,-145089.79453000007,-36517371.0,614883.3382
221.6,-1218389.0,13661.89172,-1407980.0,-138069.80062999995,-50910371.0,712803.3382
221.8,-1306169.0,15566.36967,-1787111.0,-126859.79388000001,-63617371.0,760413.3382
222.0,-1328499.0,16711.88206,-2104110.0,-113459.80229999998,-74041371.0,757200.561
222.2,-1288509.0,17005.644490000002,-2347340.0,-99683.7773,-81646371.0,708100.561
222.4,-1192779.0,16475.68161,-2508880.0,-86649.76779999997,-86022371.0,622450.561
222.6,-1050129.0,15155.13022,-2583430.0,-75179.76319999999,-86881871.0,510910.56100000005
222.8,-870449.0,13140.75282,-2568900.0,-65129.77170000004,-84085371.0,387100.56100000005
223.0,-663689.0,10565.916510000001,-2465500.0,-55979.783999999985,-77624471.0,262680.56100000005
223.2,-439192.0,7576.253089999999,-2274920.0,-46699.772600000026,-67600321.0,145810.561
223.4,-205349.0,4345.56101,-1999940.0,-35799.79890000005,-54185871.0,41250.56099999999
223.6,30421.0,1030.85995,-1644425.0,-21399.795400000177,-37626171.0,-50431.439
223.8,261813.0,-2238.1730999999995,-1212800.0,-3899.778600000078,-18171371.0,-132717.439
224.0,482961.0,-5310.516680000001,-717570.0,16000.213300000178,3508629.0,-209819.439
224.2,687481.0,-8056.24434,-178300.0,37340.20559999999,26402029.0,-284749.439
224.4,868651.0,-10357.46086,382600.0,61280.20730000001,49471629.0,-357899.43899999995
224.6,1018591.0,-12123.02008,936120.0,71120.20480000007,71385629.0,-426839.43899999995
224.8,1129001.0,-13320.889269999998,1451760.0,73480.2021,90785629.0,-489929.43899999995
225.0,1192461.0,-13933.850090000002,1899671.2,73426.20863000001,106405629.0,-542866.6618
225.2,1204141.0,-13955.01114,2254940.0,68178.2083,117247629.0,-580339.439
225.4,1162901.0,-13427.797709999999,2496850.0,61000.19690000004,122551629.0,-594899.439
